Date,Ticker,Price,Daily Return,Normalized Price,Cumulative Growth,Cumulative Growth %
2021-08-13,AAPL,145.4278564453125,0.0014106891698872914,120.15079550376862,0.20150795503768615,20.150795503768613
2021-08-16,AAPL,147.39810180664062,0.013547922725994477,121.77858919672045,0.21778589196720444,21.778589196720443
2021-08-17,AAPL,146.4910125732422,-0.006154008920605913,121.02916267246503,0.2102916267246504,21.02916267246504
2021-08-18,AAPL,142.75535583496094,-0.02550092782254132,117.94280673073187,0.17942806730731875,17.942806730731874
2021-08-19,AAPL,143.08692932128906,0.002322669327457394,118.21674887031959,0.18216748870319588,18.216748870319588
2021-08-20,AAPL,144.540283203125,0.01015713936087459,119.41749286338492,0.19417492863384922,19.417492863384922
2021-08-23,AAPL,146.02281188964844,0.010256854723606823,120.64234073914201,0.20642340739142018,20.642340739142018
2021-08-24,AAPL,145.93502807617188,-0.0006011650668862334,120.56981477830226,0.20569814778302264,20.569814778302266
2021-08-25,AAPL,144.70603942871094,-0.00842147813079841,119.55443871991235,0.1955443871991236,19.55443871991236
2021-08-26,AAPL,143.90625,-0.005526994117650119,118.89366204036844,0.18893662040368442,18.89366204036844
2021-08-27,AAPL,144.94017028808594,0.007184679526330173,119.74787489984028,0.1974787489984029,19.74787489984029
2021-08-30,AAPL,149.3488006591797,0.030416897967837864,123.39023379253413,0.23390233792534132,23.390233792534133
2021-08-31,AAPL,148.09059143066406,-0.008424635637931277,122.35071603155288,0.22350716031552875,22.350716031552874
2021-09-01,AAPL,148.75384521484375,0.004478703054476174,122.89868855716072,0.2289868855716073,22.898688557160728
2021-09-02,AAPL,149.86573791503906,0.007474715686101474,123.81732131232025,0.2381732131232024,23.81732131232024
2021-09-03,AAPL,150.49978637695312,0.004230776632037969,124.34116474196995,0.24341164741969945,24.341164741969944
2021-09-07,AAPL,152.8308868408203,0.015489061612542931,126.26709270363368,0.26267092703633677,26.267092703633676
2021-09-08,AAPL,151.2898406982422,-0.010083342277423246,124.99389838952781,0.24993898389527813,24.993898389527814
2021-09-09,AAPL,150.27545166015625,-0.0067049382391062284,124.1558220205609,0.24155822020560902,24.1558220205609
2021-09-10,AAPL,145.301025390625,-0.033102055023469634,120.04600916855219,0.20046009168552192,20.046009168552192
2021-09-13,AAPL,145.8667755126953,0.0038936416350081604,120.51342530796742,0.20513425307967426,20.513425307967424
2021-09-14,AAPL,144.4719696044922,-0.00956219059001362,119.36105296651726,0.19361052966517267,19.361052966517267
2021-09-15,AAPL,145.35955810546875,0.006143672737392913,120.09436821353417,0.20094368213534164,20.094368213534164
2021-09-16,AAPL,145.12542724609375,-0.0016107015075342845,119.90093203360624,0.19900932033606233,19.90093203360623
2021-09-17,AAPL,142.46273803710938,-0.01834750298077792,117.70104932572161,0.17701049325721607,17.701049325721605
2021-09-20,AAPL,139.4195556640625,-0.021361251475134346,115.18680761218766,0.1518680761218767,15.18680761218767
2021-09-21,AAPL,139.89747619628906,0.0034279303929078964,115.58165997086354,0.15581659970863537,15.581659970863537
2021-09-22,AAPL,142.25790405273438,0.01687255496398965,117.53181788155109,0.17531817881551093,17.531817881551092
2021-09-23,AAPL,143.21376037597656,0.006719179012280696,118.32153520553601,0.1832153520553601,18.32153520553601
2021-09-24,AAPL,143.30152893066406,0.000612850011459054,118.39404855974256,0.1839404855974256,18.394048559742558
2021-09-27,AAPL,141.78970336914062,-0.010549961140016384,117.14499594822807,0.1714499594822807,17.144995948228072
2021-09-28,AAPL,138.41490173339844,-0.02380145776140108,114.35677427520683,0.1435677427520683,14.35677427520683
2021-09-29,AAPL,139.312255859375,0.0064830745442781,115.09815776747618,0.15098157767476184,15.098157767476184
2021-09-30,AAPL,138.01502990722656,-0.009311642713315083,114.02640484538466,0.14026404845384666,14.026404845384665
2021-10-01,AAPL,139.13670349121094,0.00812718429824888,114.95311845242986,0.1495311845242986,14.953118452429859
2021-10-04,AAPL,135.71315002441406,-0.02460568190055712,112.12461858631231,0.12124618586312308,12.124618586312309
2021-10-05,AAPL,137.63461303710938,0.014158266994389601,113.71210887290142,0.13712108872901418,13.712108872901418
2021-10-06,AAPL,138.50270080566406,0.006307190825033393,114.42931284267979,0.14429312842679787,14.429312842679787
2021-10-07,AAPL,139.7609405517578,0.00908458635661713,115.46885581692747,0.15468855816927474,15.468855816927473
2021-10-08,AAPL,139.38052368164062,-0.0027219112050573813,115.15455984444422,0.15154559844444226,15.154559844444226
2021-10-11,AAPL,139.2927703857422,-0.0006295951082726514,115.08205909687086,0.1508205909687086,15.082059096870859
2021-10-12,AAPL,138.02476501464844,-0.009103167146308322,114.03444787737074,0.14034447877370737,14.034447877370738
2021-10-13,AAPL,137.4395294189453,-0.004240076740148924,113.55093306735016,0.13550933067350157,13.550933067350158
2021-10-14,AAPL,140.21932983398438,0.02022562523890503,115.84757168509839,0.15847571685098383,15.847571685098384
2021-10-15,AAPL,141.27273559570312,0.007512557383963836,116.71788321517556,0.16717883215175555,16.717883215175554
2021-10-18,AAPL,142.94064331054688,0.011806295870259165,118.09588907776426,0.1809588907776425,18.095889077764248
2021-10-19,AAPL,145.09619140625,0.015080022348997524,119.87677772438168,0.19876777724381678,19.87677772438168
2021-10-20,AAPL,145.5839080810547,0.0033613334028812503,120.27972354157642,0.2027972354157641,20.27972354157641
2021-10-21,AAPL,145.79844665527344,0.0014736420875534062,120.45697280446657,0.20456972804466567,20.456972804466567
2021-10-22,AAPL,145.0279083251953,-0.005284955688862669,119.82036304078044,0.1982036304078043,19.820363040780432
2021-10-25,AAPL,144.9791717529297,-0.00033604961161226576,119.78009745431733,0.19780097454317325,19.780097454317325
2021-10-26,AAPL,145.64242553710938,0.004574821170243659,120.32806997992517,0.20328069979925179,20.32806997992518
2021-10-27,AAPL,145.18402099609375,-0.0031474657149185292,119.94934150512104,0.19949341505121043,19.949341505121044
2021-10-28,AAPL,148.8123779296875,0.024991434378934585,122.9470476021427,0.229470476021427,22.9470476021427
2021-10-29,AAPL,146.11061096191406,-0.018155525806126116,120.714879306615,0.20714879306614997,20.714879306614996
2021-11-01,AAPL,145.29129028320312,-0.005607537148171304,120.03796613656613,0.2003796613656612,20.03796613656612
2021-11-02,AAPL,146.32518005371094,0.007115978999790995,120.89215378277156,0.2089215378277156,20.89215378277156
2021-11-03,AAPL,147.75900268554688,0.00979887830180437,122.07676128533195,0.22076761285331958,22.07676128533196
2021-11-04,AAPL,147.24203491210938,-0.0034987226770721858,121.64964855227944,0.21649648552279444,21.649648552279444
2021-11-05,AAPL,147.76947021484375,0.003582097347739177,122.08540943571195,0.22085409435711956,22.085409435711956
2021-11-08,AAPL,146.94894409179688,-0.005552744567967283,121.40750034163975,0.2140750034163974,21.40750034163974
2021-11-09,AAPL,147.31040954589844,0.00245980300393156,121.70613887567991,0.21706138875679915,21.706138875679915
2021-11-10,AAPL,144.4874725341797,-0.019163187587494912,119.37386130585557,0.19373861305855566,19.373861305855566
2021-11-11,AAPL,144.43861389160156,-0.00033815141009241323,119.3334948663268,0.19333494866326806,19.333494866326806
2021-11-12,AAPL,146.50946044921875,0.014337208740948792,121.04440409201227,0.2104440409201227,21.04440409201227
2021-11-15,AAPL,146.51919555664062,6.644695429236513e-05,121.05244712399832,0.2105244712399832,21.05244712399832
2021-11-16,AAPL,147.49600219726562,0.006666748591636962,121.85947335537644,0.21859473355376435,21.859473355376437
2021-11-17,AAPL,149.92820739746094,0.016489973721066642,123.86893286866962,0.23868932868669623,23.868932868669624
2021-11-18,AAPL,154.20655822753906,0.028535996690310483,127.40365632704227,0.2740365632704227,27.40365632704227
2021-11-19,AAPL,156.8243865966797,0.01697611566738888,129.5664755332984,0.29566475533298386,29.566475533298387
2021-11-22,AAPL,157.28346252441406,0.002927324874000714,129.94575869996362,0.2994575869996363,29.945758699963633
2021-11-23,AAPL,157.66441345214844,0.002422066005033807,130.26049590460914,0.3026049590460913,30.26049590460913
2021-11-24,AAPL,158.18211364746094,0.003283557677837168,130.68821375605557,0.3068821375605557,30.68821375605557
2021-11-26,AAPL,153.171142578125,-0.03167849356535879,126.54820801751615,0.2654820801751614,26.54820801751614
2021-11-29,AAPL,156.52162170410156,0.021874088484178156,129.31633471720548,0.2931633471720547,29.31633471720547
2021-11-30,AAPL,161.4641876220703,0.03157752816612458,133.39982491907801,0.33399824919078,33.399824919078
2021-12-01,AAPL,160.9464569091797,-0.003206473958810241,132.97208185436514,0.3297208185436513,32.97208185436513
2021-12-02,AAPL,159.9598846435547,-0.006129816614613093,132.15698737773457,0.3215698737773456,32.15698737773456
2021-12-03,AAPL,158.0844268798828,-0.011724550613743112,130.60750609026448,0.3060750609026448,30.60750609026448
2021-12-06,AAPL,161.4836883544922,0.021502823154062156,133.41593619631652,0.3341593619631653,33.41593619631653
2021-12-07,AAPL,167.2077178955078,0.03544648750188384,138.1450625112514,0.38145062511251404,38.1450625112514
2021-12-08,AAPL,171.01718139648438,0.022782820966178008,141.2923967378067,0.41292396737806714,41.29239673780671
2021-12-09,AAPL,170.50926208496094,-0.002969989958762631,140.87275973824595,0.40872759738245934,40.87275973824593
2021-12-10,AAPL,175.2858123779297,0.028013435953929022,144.8190897708265,0.44819089770826515,44.819089770826515
2021-12-13,AAPL,171.66189575195312,-0.020674329409861913,141.8250522040681,0.4182505220406809,41.82505220406809
2021-12-14,AAPL,170.2845916748047,-0.008023353529420407,140.68713967090633,0.40687139670906336,40.68713967090633
2021-12-15,AAPL,175.1392822265625,0.028509276758456714,144.69802827213988,0.4469802827213989,44.69802827213989
2021-12-16,AAPL,168.2626190185547,-0.03926396820053235,139.01660949138284,0.39016609491382837,39.01660949138284
2021-12-17,AAPL,167.1686553955078,-0.006501524993654306,138.11278953024154,0.3811278953024153,38.11278953024153
2021-12-20,AAPL,165.81089782714844,-0.008122082247697837,136.99102609421791,0.36991026094217916,36.991026094217915
2021-12-21,AAPL,168.97569274902344,0.019086772723311496,139.60574267441152,0.39605742674411504,39.6057426744115
2021-12-22,AAPL,171.564208984375,0.015318867425483829,141.744344538277,0.41744344538277,41.744344538277
2021-12-23,AAPL,172.1893768310547,0.0036439292925987132,142.26085090740023,0.4226085090740024,42.26085090740024
2021-12-27,AAPL,176.1453857421875,0.022974755957298587,145.5292592392754,0.455292592392754,45.5292592392754
2021-12-28,AAPL,175.12950134277344,-0.005767306336942335,144.6899474202542,0.44689947420254206,44.68994742025421
2021-12-29,AAPL,175.21742248535156,0.0005020350192515011,144.76258684079284,0.4476258684079284,44.76258684079284
2021-12-30,AAPL,174.0648193359375,-0.0065781309476254934,143.8103195882371,0.4381031958823709,43.81031958823709
2021-12-31,AAPL,173.4494171142578,-0.003535477324065006,143.30188146436632,0.4330188146436633,43.30188146436633
2022-01-03,AAPL,177.78636169433594,0.025004088524674728,146.8850143942538,0.4688501439425379,46.88501439425379
2022-01-04,AAPL,175.52999877929688,-0.012691428597421783,145.02083372203785,0.45020833722037845,45.02083372203784
2022-01-05,AAPL,170.86090087890625,-0.026599999617508807,141.1632796005008,0.41163279600500813,41.163279600500815
2022-01-06,AAPL,168.00869750976562,-0.01669313081266066,138.8068225081855,0.3880682250818548,38.806822508185476
2022-01-07,AAPL,168.17474365234375,0.000988318730156701,138.94400789074385,0.38944007890743837,38.94400789074383
2022-01-10,AAPL,168.1942901611328,0.00011622737376937309,138.960156987882,0.3896015698788198,38.96015698788198
2022-01-11,AAPL,171.01718139648438,0.01678351406963441,141.2923967378067,0.41292396737806714,41.29239673780671
2022-01-12,AAPL,171.4567413330078,0.002570267694357309,141.65555602060022,0.41655556020600226,41.65555602060023
2022-01-13,AAPL,168.1942901611328,-0.01902783843032796,138.960156987882,0.3896015698788198,38.96015698788198
2022-01-14,AAPL,169.05384826660156,0.005110507048992519,139.67031384969766,0.3967031384969766,39.670313849697656
2022-01-18,AAPL,165.85977172851562,-0.01889384105027181,137.0314051403799,0.3703140514037988,37.03140514037988
2022-01-19,AAPL,162.3726043701172,-0.021024792944405735,134.15034822042242,0.3415034822042242,34.15034822042242
2022-01-20,AAPL,160.69248962402344,-0.010347279657250796,132.76225705126814,0.3276225705126814,32.762257051268136
2022-01-21,AAPL,158.6412353515625,-0.012765091120688465,131.06753474262044,0.3106753474262045,31.067534742620452
2022-01-24,AAPL,157.86953735351562,-0.004864422521274059,130.42996687481056,0.30429966874810566,30.429966874810567
2022-01-25,AAPL,156.07225036621094,-0.011384634537061067,128.94506936925987,0.2894506936925987,28.94506936925987
2022-01-26,AAPL,155.98434448242188,-0.0005632383949280007,128.87244255535447,0.2887244255535446,28.87244255535446
2022-01-27,AAPL,155.5252227783203,-0.0029433832326249965,128.49312156878958,0.2849312156878958,28.493121568789583
2022-01-28,AAPL,166.37744140625,0.06977786904313277,137.45909777855994,0.37459097778559935,37.459097778559936
2022-01-31,AAPL,170.72415161132812,0.026125598328349042,141.05029895369984,0.4105029895369985,41.05029895369985
2022-02-01,AAPL,170.55810546875,-0.0009725990201793211,140.91311357114148,0.4091311357114149,40.913113571141494
2022-02-02,AAPL,171.75955200195312,0.007044206605726355,141.90573465659278,0.41905734656592775,41.90573465659278
2022-02-03,AAPL,168.88778686523438,-0.016719682272378633,139.5331158605061,0.39533115860506074,39.53311586050607
2022-02-04,AAPL,168.6041717529297,-0.0016793109648064464,139.2987963690879,0.39298796369087907,39.29879636908791
2022-02-07,AAPL,167.89019775390625,-0.004234616448694273,138.70891939470005,0.3870891939470005,38.70891939470005
2022-02-08,AAPL,170.99058532714844,0.018466757527957345,141.27042337612696,0.41270423376126963,41.27042337612696
2022-02-09,AAPL,172.4087371826172,0.008293742329470666,142.4420838663838,0.42442083866383795,42.4420838663838
2022-02-10,AAPL,168.34010314941406,-0.023598769410935305,139.0806259748079,0.39080625974807903,39.0806259748079
2022-02-11,AAPL,164.93650817871094,-0.020218562939112505,136.26861558492507,0.3626861558492507,36.268615584925065
2022-02-14,AAPL,165.1712646484375,0.0014233141729433907,136.46256863681447,0.36462568636814474,36.462568636814474
2022-02-15,AAPL,168.99537658691406,0.023152404545766947,139.6220052312485,0.396220052312485,39.6220052312485
2022-02-16,AAPL,168.7606658935547,-0.0013888586664302371,139.4280899992587,0.3942808999925871,39.42808999925871
2022-02-17,AAPL,165.1712646484375,-0.021269181572092122,136.46256863681447,0.36462568636814474,36.462568636814474
2022-02-18,AAPL,163.62594604492188,-0.009355856218724257,135.18584446541067,0.35185844465410665,35.18584446541067
2022-02-22,AAPL,160.71139526367188,-0.01781227764727389,132.77787666981158,0.3277787666981158,32.777876669811576
2022-02-23,AAPL,156.5547332763672,-0.02586413975490065,129.34369111126463,0.29343691111264625,29.343691111264626
2022-02-24,AAPL,159.1660919189453,0.016680164105727036,131.50116510504097,0.31501165105040974,31.501165105040975
2022-02-25,AAPL,161.229736328125,0.012965352006196085,133.20612399985274,0.33206123999852744,33.20612399985274
2022-02-28,AAPL,161.49380493164062,0.0016378405716561684,133.42429439413274,0.3342429439413275,33.424294394132744
2022-03-01,AAPL,159.615966796875,-0.011627926752735163,131.8728464718824,0.318728464718824,31.872846471882397
2022-03-02,AAPL,162.90219116210938,0.02058831851964027,134.5878866391371,0.3458788663913712,34.587886639137125
2022-03-03,AAPL,162.57943725585938,-0.001981274186354076,134.32123113354305,0.3432123113354306,34.321231133543066
2022-03-04,AAPL,159.5866241455078,-0.01840831264313958,131.84860391622536,0.3184860391622537,31.848603916225372
2022-03-07,AAPL,155.80162048339844,-0.023717549527573767,128.72147812270086,0.2872147812270085,28.72147812270085
2022-03-08,AAPL,153.98248291015625,-0.011675986216305279,127.21852791839777,0.2721852791839776,27.21852791839776
2022-03-09,AAPL,159.3715057373047,0.03499763560958269,131.67087560127334,0.3167087560127335,31.67087560127335
2022-03-10,AAPL,155.03878784179688,-0.027186276966282286,128.09123470878424,0.2809123470878423,28.091234708784228
2022-03-11,AAPL,151.33200073242188,-0.0239087725141236,125.0287305170787,0.250287305170787,25.0287305170787
2022-03-14,AAPL,147.31224060058594,-0.026562525522565994,121.70765167166475,0.21707651671664752,21.707651671664753
2022-03-15,AAPL,151.68409729003906,0.029677484176666047,125.31962857832978,0.2531962857832979,25.31962857832979
2022-03-16,AAPL,156.08529663085938,0.02901556207573086,128.95584804065183,0.2895584804065183,28.955848040651833
2022-03-17,AAPL,157.09263610839844,0.006453775591184652,129.78810014507712,0.2978810014507711,29.788100145077113
2022-03-18,AAPL,160.37884521484375,0.020918925214150397,132.50312770569863,0.3250312770569863,32.50312770569863
2022-03-21,AAPL,161.7481231689453,0.008537771626097479,133.63440914979353,0.3363440914979352,33.63440914979352
2022-03-22,AAPL,165.11256408691406,0.0208004943244664,136.41407091886722,0.36414070918867214,36.41407091886721
2022-03-23,AAPL,166.47206115722656,0.008233759059043333,137.53727151107643,0.3753727151107642,37.53727151107642
2022-03-24,AAPL,170.2472686767578,0.022677724377820452,140.65630384608207,0.40656303846082076,40.656303846082075
2022-03-25,AAPL,170.8830108642578,0.003734228410483764,141.18154661201774,0.4118154661201774,41.18154661201774
2022-03-28,AAPL,171.7436981201172,0.005036704652536139,141.8926363646907,0.41892636364690716,41.892636364690716
2022-03-29,AAPL,175.02989196777344,0.019134290711254387,144.60765131867902,0.4460765131867903,44.60765131867903
2022-03-30,AAPL,173.86599731445312,-0.00664969074845001,143.6460551575501,0.4364605515755011,43.64605515755011
2022-03-31,AAPL,170.77540588378906,-0.0177757093301828,141.0926446346421,0.41092644634642106,41.092644634642106
2022-04-01,AAPL,170.4820098876953,-0.0017180225371176139,140.85024429133827,0.4085024429133828,40.85024429133828
2022-04-04,AAPL,174.5213165283203,0.023693448025899455,144.18747223389033,0.44187472233890346,44.18747223389035
2022-04-05,AAPL,171.21554565429688,-0.018941931792538336,141.4562829694975,0.4145628296949748,41.45628296949748
2022-04-06,AAPL,168.0564727783203,-0.018450853068885942,138.84629387675653,0.3884629387675653,38.84629387675653
2022-04-07,AAPL,168.35964965820312,0.0018040178689382458,139.09677507194604,0.39096775071946044,39.09677507194604
2022-04-08,AAPL,166.35464477539062,-0.011909058298012476,137.4402634685487,0.37440263468548696,37.44026346854869
2022-04-11,AAPL,162.10997009277344,-0.025515817056675938,133.93336284966387,0.3393336284966386,33.933362849663865
2022-04-12,AAPL,163.97804260253906,0.011523489324540392,135.47674252666175,0.35476742526661753,35.47674252666175
2022-04-13,AAPL,166.65786743164062,0.01634258335182781,137.69078248363783,0.3769078248363784,37.69078248363784
2022-04-14,AAPL,161.6601104736328,-0.029988124983405196,133.56169408945564,0.3356169408945564,33.56169408945564
2022-04-18,AAPL,161.44493103027344,-0.0013310608456776896,133.3839153479708,0.33383915347970805,33.383915347970806
2022-04-19,AAPL,163.7237091064453,0.014114893924694227,135.2666151643678,0.352666151643678,35.2666151643678
2022-04-20,AAPL,163.55752563476562,-0.0010150238629864639,135.12931632211055,0.3512931632211056,35.12931632211056
2022-04-21,AAPL,162.76527404785156,-0.004843871193571436,134.4747673193709,0.3447476731937089,34.47476731937089
2022-04-22,AAPL,158.23692321777344,-0.02782135720637091,130.73349678253504,0.3073349678253505,30.733496782535052
2022-04-25,AAPL,159.3030242919922,0.006737372368846639,131.61429703144043,0.3161429703144043,31.61429703144043
2022-04-26,AAPL,153.35655212402344,-0.03732805572522746,126.70139121761417,0.2670139121761417,26.701391217614166
2022-04-27,AAPL,153.13160705566406,-0.0014668109398903173,126.51554423087686,0.26515544230876853,26.515544230876852
2022-04-28,AAPL,160.04627990722656,0.04515509883631652,132.22836613495247,0.3222836613495248,32.22836613495248
2022-04-29,AAPL,154.1878662109375,-0.03660449777205066,127.38821320136371,0.2738821320136371,27.38821320136371
2022-05-02,AAPL,154.49105834960938,0.0019663813121137963,127.63870700318645,0.27638707003186447,27.638707003186447
2022-05-03,AAPL,155.9776611328125,0.009622581391338425,128.8669208500098,0.2886692085000979,28.86692085000979
2022-05-04,AAPL,162.37408447265625,0.04100858605898239,134.1515710638435,0.341515710638435,34.1515710638435
2022-05-05,AAPL,153.32720947265625,-0.05571624948267828,126.67714866195713,0.2667714866195714,26.67714866195714
2022-05-06,AAPL,154.05197143554688,0.004726897237504746,127.27593852602234,0.2727593852602235,27.275938526022347
2022-05-09,AAPL,148.93914794921875,-0.0331889520055072,123.05178351082631,0.23051783510826307,23.051783510826308
2022-05-10,AAPL,151.33885192871094,0.016111976015267482,125.03439089538864,0.25034390895388636,25.034390895388636
2022-05-11,AAPL,143.4932403564453,-0.05184135780256449,118.55243829935509,0.1855243829935509,18.55243829935509
2022-05-12,AAPL,139.63412475585938,-0.026894058500593343,115.36408208834426,0.15364082088344255,15.364082088344254
2022-05-13,AAPL,144.09072875976562,0.03191629561683662,119.04607623584084,0.19046076235840848,19.046076235840847
2022-05-16,AAPL,142.5529327392578,-0.010672414760783733,117.77556713460807,0.1777556713460806,17.77556713460806
2022-05-17,AAPL,146.17701721191406,0.02542272826673453,120.76974337433177,0.20769743374331773,20.769743374331775
2022-05-18,AAPL,137.92984008789062,-0.05641910938754091,113.9560220121901,0.13956022012190106,13.956022012190106
2022-05-19,AAPL,134.5310516357422,-0.024641429657155323,111.14798271176747,0.11147982711767468,11.147982711767469
2022-05-20,AAPL,134.76609802246094,0.00174715341819498,111.34217528968782,0.11342175289687817,11.342175289687816
2022-05-23,AAPL,140.17283630371094,0.040119424399665204,115.80915927371672,0.1580915927371671,15.80915927371671
2022-05-24,AAPL,137.47926330566406,-0.01921608400796526,113.58376074022114,0.1358376074022114,13.583760740221141
2022-05-25,AAPL,137.63601684570312,0.0011401977016021192,113.71326868315647,0.13713268683156477,13.713268683156477
2022-05-26,AAPL,140.82907104492188,0.023199263335252684,116.35133274804936,0.16351332748049363,16.351332748049362
2022-05-27,AAPL,146.56881713867188,0.04075682706107697,121.09344389518743,0.21093443895187436,21.093443895187434
2022-05-31,AAPL,145.7852020263672,-0.005346397191452357,120.44603024684291,0.20446030246842906,20.446030246842906
2022-06-01,AAPL,145.65789794921875,-0.0008732304471164021,120.34085310599707,0.2034085310599707,20.34085310599707
2022-06-02,AAPL,148.10658264160156,0.016811204382727762,122.3639277831538,0.22363927783153792,22.36392778315379
