Date,AAPL,AMZN,AVGO,GOOG,META,MSFT,NVDA,ORCL,PLTR,TSLA
2021-02-17,127.55683898925781,165.4320068359375,43.404258728027344,105.62329864501953,271.67230224609375,234.85928344726562,14.8641996383667,58.13578796386719,27.079999923706055,266.04998779296875
2021-02-18,126.45516204833984,166.4114990234375,43.474422454833984,105.07193756103516,267.5212707519531,234.4649658203125,14.787415504455566,58.1170539855957,25.170000076293945,262.4599914550781
2021-02-19,126.61117553710938,162.4949951171875,44.07716369628906,104.27491760253906,259.74560546875,231.7528533935547,14.884641647338867,57.23693084716797,29.0,260.4333190917969
2021-02-22,122.83827209472656,159.03700256347656,42.853694915771484,102.47542572021484,258.52410888671875,225.5399169921875,14.315489768981934,60.34548568725586,28.0,238.1666717529297
2021-02-23,122.7017822265625,159.72500610351562,42.45247268676758,102.77218627929688,264.0157775878906,224.34738159179688,14.10234260559082,60.392303466796875,26.75,232.94667053222656
2021-02-24,122.20458984375,157.97650146484375,43.26032638549805,103.97865295410156,262.47650146484375,225.578369140625,14.458340644836426,60.57957077026367,26.389999389648438,247.33999633789062
2021-02-25,117.95398712158203,152.85800170898438,41.1264533996582,100.81190490722656,252.92324829101562,220.2310791015625,13.270184516906738,61.141361236572266,23.959999084472656,227.4066619873047
2021-02-26,118.21720123291016,154.64649963378906,42.269859313964844,101.08484649658203,255.83294677734375,223.4914093017578,13.676039695739746,60.40167236328125,23.899999618530273,225.1666717529297
2021-03-01,124.58336639404297,157.3070068359375,44.04297637939453,103.30073547363281,263.07232666015625,227.87696838378906,13.802934646606445,61.95595169067383,24.809999465942383,239.47666931152344
2021-03-02,121.98036193847656,154.72650146484375,43.22703552246094,103.01934051513672,257.203369140625,224.92440795898438,13.368654251098633,62.41474151611328,24.479999542236328,228.81333923339844
2021-03-03,118.99716186523438,150.25,41.657230377197266,100.58112335205078,253.6382598876953,218.85577392578125,12.768841743469238,62.64882278442383,23.59000015258789,217.73333740234375
2021-03-04,117.11557006835938,148.8784942626953,39.90569305419922,101.69178771972656,255.85279846191406,218.05752563476562,12.335559844970703,61.4316291809082,24.729999542236328,207.14666748046875
2021-03-05,118.3731918334961,150.0229949951172,40.49492645263672,104.64217376708984,262.44671630859375,222.7412567138672,12.426553726196289,65.51394653320312,23.950000762939453,199.31666564941406
2021-03-08,113.4401626586914,147.59750366210938,37.89596176147461,100.45506286621094,253.5389404296875,218.6922607421875,11.560737609863281,67.56448364257812,22.520000457763672,187.6666717529297
2021-03-09,118.05147552490234,153.1425018310547,39.90658950805664,101.87095642089844,263.8966064453125,224.83786010742188,12.489448547363281,68.013916015625,24.260000228881836,224.52667236328125
2021-03-10,116.9693374633789,152.8820037841797,39.36592483520508,101.98657989501953,263.06243896484375,223.52989196777344,12.437577247619629,67.52703094482422,24.75,222.68666076660156
2021-03-11,118.89965057373047,155.67950439453125,40.81428909301758,104.95134735107422,271.9801330566406,228.0597381591797,12.96153450012207,63.11699676513672,26.729999542236328,233.1999969482422
2021-03-12,117.99298858642578,154.47450256347656,40.587581634521484,102.3285140991211,266.53814697265625,226.73252868652344,12.824372291564941,62.88290786743164,26.920000076293945,231.2433319091797
2021-03-15,120.87870025634766,154.08399963378906,42.350826263427734,102.55531311035156,271.8510437011719,225.82846069335938,13.158798217773438,63.41661834716797,26.790000915527344,235.97999572753906
2021-03-16,122.41907501220703,154.59300231933594,43.01742935180664,103.84712219238281,277.3426208496094,228.61753845214844,13.258554458618164,62.5926399230957,25.610000610351562,225.6266632080078
2021-03-17,121.62938690185547,156.7864990234375,43.50411605834961,103.77567291259766,282.03985595703125,227.97311401367188,13.308428764343262,62.00277328491211,25.209999084472656,233.93666076660156
2021-03-18,117.50553894042969,151.39950561523438,41.755287170410156,101.0530776977539,276.68731689453125,221.8948974609375,12.691201210021973,62.489646911621094,23.979999542236328,217.72000122070312
2021-03-19,116.97908782958984,153.7480010986328,43.016414642333984,101.39948272705078,288.0975341796875,221.53904724121094,12.814146995544434,62.040218353271484,24.31999969482422,218.2899932861328
2021-03-22,120.29376983642578,155.5435028076172,43.090755462646484,101.17070007324219,291.5037536621094,226.96334838867188,13.15380859375,62.09638595581055,24.219999313354492,223.3333282470703
2021-03-23,119.46509552001953,156.875,42.073509216308594,101.88386535644531,288.6139221191406,228.49252319335938,13.038594245910645,62.985904693603516,23.260000228881836,220.72000122070312
2021-03-24,117.07657623291016,154.35350036621094,41.45790481567383,101.49179077148438,280.1828308105469,226.45362854003906,12.611896514892578,62.573909759521484,21.8799991607666,210.08999633789062
2021-03-25,117.56402587890625,152.31300354003906,41.85953903198242,101.4570541381836,276.8064270019531,223.45294189453125,12.504411697387695,64.25927734375,22.579999923706055,213.4633331298828
2021-03-26,118.16847229003906,152.60150146484375,43.703643798828125,101.01982879638672,281.05670166015625,227.4345703125,12.807663917541504,65.776123046875,22.579999923706055,206.23666381835938
2021-03-29,118.34395599365234,153.7864990234375,42.8495979309082,102.03224182128906,288.8026428222656,226.24197387695312,12.91639518737793,66.6000747680664,21.729999542236328,203.76333618164062
2021-03-30,116.89134979248047,152.76449584960938,41.35725784301758,102.01190185546875,286.0021667480469,222.98165893554688,12.840084075927734,66.0570068359375,22.040000915527344,211.8733367919922
2021-03-31,119.08490753173828,154.70399475097656,42.037235260009766,102.66152954101562,292.4868469238281,226.751708984375,13.315412521362305,65.70122528076172,23.290000915527344,222.64332580566406
2021-04-01,119.91355895996094,158.0500030517578,43.1515007019043,106.09178924560547,296.5882568359375,233.08009338378906,13.777772903442383,67.23675537109375,23.06999969482422,220.5833282470703
2021-04-05,122.74078369140625,161.3365020751953,44.28752136230469,110.44911193847656,306.7671203613281,239.54302978515625,13.953089714050293,69.4371109008789,23.440000534057617,230.35000610351562
2021-04-06,123.04300689697266,161.1909942626953,43.86956024169922,110.40940856933594,304.13555908203125,238.37930297851562,13.827396392822266,69.54946899414062,23.270000457763672,230.5399932861328
2021-04-07,124.69056701660156,163.96949768066406,43.741729736328125,111.64663696289062,310.91815185546875,240.3412322998047,14.108705520629883,69.65291595458984,22.899999618530273,223.6566619873047
2021-04-08,127.08887481689453,164.96499633789062,44.01553726196289,112.42877960205078,310.84857177734375,243.56312561035156,14.281778335571289,70.79074096679688,23.40999984741211,227.93333435058594
2021-04-09,129.66261291503906,168.61000061035156,43.980167388916016,113.44315338134766,310.2925109863281,246.06370544433594,14.36457347869873,71.07286834716797,24.040000915527344,225.67333984375
2021-04-12,127.94679260253906,168.96949768066406,43.85142517089844,111.90023803710938,309.37890625,246.12139892578125,15.171582221984863,71.58067321777344,23.34000015258789,233.9933319091797
2021-04-13,131.05674743652344,170.0,43.9683837890625,112.51958465576172,307.61126708984375,248.60269165039062,15.640926361083984,72.09786224365234,25.420000076293945,254.10667419433594
2021-04-14,128.71701049804688,166.64999389648438,43.273902893066406,111.90270233154297,300.7193908691406,245.8135986328125,15.239416122436523,72.23892211914062,23.700000762939453,244.07666015625
2021-04-15,131.12498474121094,168.95449829101562,43.5186882019043,113.9781494140625,305.6846923828125,249.5740966796875,16.097549438476562,73.62126922607422,23.149999618530273,246.28334045410156
2021-04-16,130.79351806640625,169.9720001220703,43.40898895263672,114.0327377319336,304.0560302734375,250.76663208007812,15.87335205078125,74.24189758300781,22.469999313354492,246.5933380126953
2021-04-19,131.45643615722656,168.60049438476562,41.88673400878906,114.26300811767578,300.1434020996094,248.84310913085938,15.323956489562988,74.05381774902344,21.940000534057617,238.2100067138672
2021-04-20,129.76988220214844,166.7344970703125,41.45699691772461,113.8277816772461,300.5505676269531,248.3814697265625,15.13392448425293,74.51460266113281,21.780000686645508,239.663330078125
2021-04-21,130.15008544921875,168.1009979248047,41.686378479003906,113.81089782714844,299.3787536621094,250.6127471923828,15.322710990905762,72.08846282958984,22.6299991607666,248.0399932861328
2021-04-22,128.62921142578125,165.45199584960938,41.26206970214844,112.55184173583984,294.4630432128906,247.33322143554688,14.813714981079102,70.40520477294922,22.860000610351562,239.89666748046875
2021-04-23,130.94952392578125,167.04400634765625,42.26118087768555,114.90320587158203,299.0411071777344,251.1609344482422,15.227696418762207,70.4992446899414,23.40999984741211,243.13333129882812
2021-04-26,131.33949279785156,170.4499969482422,42.779781341552734,115.47093200683594,300.9378356933594,251.545654296875,15.439923286437988,70.05725860595703,24.110000610351562,246.06666564941406
2021-04-27,131.01773071289062,170.8715057373047,42.28113555908203,114.49724578857422,301.46417236328125,251.9495849609375,15.343912124633789,70.73433685302734,23.8799991607666,234.913330078125
2021-04-28,130.22804260253906,172.9250030517578,41.63288879394531,118.10964965820312,304.96966552734375,244.82298278808594,15.239166259765625,70.31116485595703,23.850000381469727,231.46665954589844
2021-04-29,130.13059997558594,173.5655059814453,42.27569580078125,120.59005737304688,327.2242736816406,242.85142517089844,15.287052154541016,71.3455810546875,23.3700008392334,225.6666717529297
2021-04-30,128.16127014160156,173.37100219726562,41.36088562011719,119.6089096069336,322.8249206542969,242.53408813476562,14.972576141357422,71.27033233642578,23.040000915527344,236.47999572753906
2021-05-03,129.2141571044922,169.32449340820312,40.811466217041016,118.86698150634766,320.3422546386719,242.226318359375,14.800251960754395,72.718505859375,22.299999237060547,228.3000030517578
2021-05-04,124.641845703125,165.593505859375,40.303749084472656,116.8362045288086,316.1515197753906,238.3119659423828,14.315942764282227,73.84693908691406,21.639999389648438,224.53334045410156
2021-05-05,124.8855972290039,163.52699279785156,40.2393798828125,116.95978546142578,312.834716796875,237.04246520996094,14.422929763793945,74.46759033203125,21.149999618530273,223.64666748046875
2021-05-06,126.48444366455078,165.31849670410156,40.67003631591797,118.18111419677734,317.8000183105469,240.17779541015625,14.487271308898926,74.98480224609375,20.09000015258789,221.17999267578125
2021-05-07,127.15827178955078,164.58050537109375,41.032691955566406,119.04166412353516,316.8665771484375,242.8033447265625,14.775808334350586,75.60541534423828,19.75,224.1233367919922
2021-05-10,123.87701416015625,159.52450561523438,39.53854751586914,116.2114028930664,303.8475341796875,237.7252960205078,14.2306547164917,75.3703384399414,18.469999313354492,209.67999267578125
2021-05-11,122.95903778076172,161.19549560546875,39.898475646972656,114.57864379882812,304.4036865234375,236.8115997314453,14.271056175231934,73.05702209472656,20.209999084472656,205.73333740234375
2021-05-12,119.89262390136719,157.5970001220703,38.29463195800781,111.12056732177734,300.4512634277344,229.85821533203125,13.724652290344238,72.17308044433594,18.889999389648438,196.6300048828125
2021-05-13,122.04106903076172,158.07350158691406,39.03989028930664,112.25655364990234,303.14251708984375,233.7340545654297,13.631630897521973,73.4802017211914,18.3700008392334,190.56333923339844
2021-05-14,124.46295166015625,161.14500427246094,40.039005279541016,114.94587707519531,313.7484130859375,238.658203125,14.20796012878418,74.18547821044922,20.079999923706055,196.5800018310547
2021-05-17,123.31059265136719,163.51950073242188,39.886688232421875,115.20642852783203,313.271728515625,235.8018035888672,14.13064956665039,74.3641586303711,20.459999084472656,192.27667236328125
2021-05-18,121.92388153076172,161.61399841308594,39.32457733154297,114.31412506103516,307.8098449707031,233.78213500976562,13.981268882751465,73.99739837646484,21.239999771118164,192.6233367919922
2021-05-19,121.76762390136719,161.58999633789062,40.048072814941406,114.57616424560547,311.4147033691406,234.36048889160156,14.031146049499512,74.0444107055664,20.670000076293945,187.82000732421875
2021-05-20,124.32621765136719,162.38400268554688,41.252098083496094,116.92752075195312,316.39984130859375,237.5994415283203,14.576552391052246,74.02562713623047,20.610000610351562,195.5933380126953
2021-05-21,122.49028778076172,160.1540069580078,40.91119384765625,116.38212585449219,314.036376953125,236.33668518066406,14.954867362976074,74.31712341308594,20.75,193.6266632080078
2021-05-24,124.12113952636719,162.24949645996094,41.631980895996094,119.43771362304688,322.3780517578125,241.74453735351562,15.573593139648438,74.64625549316406,21.219999313354492,202.14666748046875
2021-05-25,123.92584991455078,162.95249938964844,41.6637077331543,119.55680084228516,325.51617431640625,242.65065002441406,15.609254837036133,74.12903594970703,21.479999542236328,201.56333923339844
2021-05-26,123.87701416015625,163.25799560546875,41.74983596801758,120.77070617675781,325.3870849609375,242.42897033691406,15.661375999450684,74.53340911865234,22.1200008392334,206.3766632080078
2021-05-27,122.34380340576172,161.5054931640625,42.40171813964844,119.23125457763672,330.4417419433594,240.32748413085938,15.449897766113281,74.27011108398438,22.700000762939453,210.28334045410156
2021-05-28,121.68948364257812,161.15350341796875,42.82330322265625,119.68038177490234,326.4496765136719,240.6841583251953,16.204538345336914,74.0444107055664,22.950000762939453,208.4066619873047
2021-06-01,121.36723327636719,160.9324951171875,42.458831787109375,120.5860824584961,326.84686279296875,238.48631286621094,16.224489212036133,74.8249282836914,23.059999465942383,207.96665954589844
2021-06-02,122.12895202636719,161.69949340820312,42.95022964477539,120.16276550292969,326.8667297363281,238.3899383544922,16.736974716186523,75.48313903808594,24.450000762939453,201.7066650390625
2021-06-03,120.64459228515625,159.35049438476562,42.14059829711914,119.33545684814453,323.7782897949219,236.85719299316406,16.928001403808594,76.25428009033203,23.6299991607666,190.94667053222656
2021-06-04,122.93949890136719,160.31100463867188,43.065372467041016,121.6754150390625,328.0584411621094,241.75416564941406,17.53500747680664,77.94693756103516,24.030000686645508,199.68333435058594
2021-06-07,122.94927978515625,159.90049743652344,42.04812240600586,122.38656616210938,334.24517822265625,244.6653594970703,17.575653076171875,78.934326171875,24.459999084472656,201.7100067138672
2021-06-08,123.76958465576172,163.20550537109375,42.025455474853516,123.21834564208984,331.3653259277344,243.47003173828125,17.414052963256836,79.56437683105469,24.3799991607666,201.19667053222656
2021-06-09,124.15043640136719,164.0574951171875,42.06172561645508,123.64266204833984,327.9591369628906,244.45326232910156,17.31951332092285,79.47974395751953,24.170000076293945,199.5933380126953
2021-06-10,123.15435028076172,167.4824981689453,42.49147033691406,125.14142608642578,330.1537170410156,247.97177124023438,17.38611602783203,77.39213562011719,24.139999389648438,203.3733367919922
2021-06-11,124.36528778076172,167.3415069580078,42.67551803588867,124.76077270507812,328.96209716796875,248.59835815429688,17.785472869873047,77.95632934570312,24.670000076293945,203.29666137695312
2021-06-14,127.42195129394531,169.19349670410156,43.140621185302734,125.41139221191406,334.433837890625,250.5262908935547,17.97854232788086,77.69303894042969,25.0,205.89666748046875
2021-06-15,126.60160064697266,169.156494140625,42.67914581298828,125.09477233886719,334.4140319824219,249.0513916015625,17.74880027770996,76.771484375,24.40999984741211,199.7866668701172
2021-06-16,127.0996322631836,170.7624969482422,42.22672653198242,124.76077270507812,328.7833251953125,248.1067657470703,17.770503997802734,72.48340606689453,24.799999237060547,201.6233367919922
2021-06-17,128.70123291015625,174.46200561523438,42.71813201904297,125.43025207519531,334.1756591796875,251.49993896484375,18.61561393737793,72.93477630615234,25.450000762939453,205.53334045410156
2021-06-18,127.40241241455078,174.34500122070312,42.022735595703125,124.63272857666016,327.3731994628906,250.08290100097656,18.59715461730957,71.68409729003906,25.3700008392334,207.77000427246094
2021-06-21,129.19927978515625,172.697998046875,42.453102111816406,125.51363372802734,329.9849548339844,253.16757202148438,18.386125564575195,73.33914184570312,25.420000076293945,206.94332885742188
2021-06-22,130.83985900878906,175.27200317382812,42.4384880065918,126.0540771484375,336.6781921386719,255.94381713867188,18.844602584838867,73.98799133300781,25.399999618530273,207.90333557128906
2021-06-23,130.56646728515625,175.1909942626953,42.64042282104492,125.52008819580078,338.2273864746094,255.71250915527344,19.014719009399414,73.44257354736328,26.270000457763672,218.85667419433594
2021-06-24,130.2832794189453,172.45399475097656,42.951087951660156,126.33447265625,340.7994079589844,257.0813293457031,19.162641525268555,73.10405731201172,26.530000686645508,226.60667419433594
2021-06-25,129.9902801513672,170.072998046875,42.23289489746094,126.04960632324219,339.0019226074219,255.47146606445312,18.9885311126709,73.78111267089844,26.780000686645508,223.9566650390625
2021-06-28,131.6211700439453,172.1945037841797,43.20145034790039,125.87541961669922,353.1729736328125,259.03814697265625,19.940401077270508,73.81873321533203,27.3799991607666,229.57333374023438
2021-06-29,133.1348114013672,172.40699768066406,43.59892272949219,125.08038330078125,349.4490051269531,261.6215515136719,19.9820613861084,73.44257354736328,26.6299991607666,226.9199981689453
2021-06-30,133.75006103515625,172.00799560546875,43.57060241699219,124.38311767578125,345.2979736328125,261.1396179199219,19.957866668701172,73.19808197021484,26.360000610351562,226.56666564941406
2021-07-01,134.0527801513672,171.64849853515625,42.9127197265625,125.42777252197266,351.9316711425781,261.814453125,20.16689682006836,74.79671478271484,24.719999313354492,225.97332763671875
2021-07-02,136.67974853515625,175.5489959716797,42.77839279174805,127.76075744628906,352.23956298828125,267.64642333984375,20.441282272338867,76.94075012207031,24.440000534057617,226.3000030517578
2021-07-06,138.6914825439453,183.78700256347656,43.24530792236328,128.80491638183594,350.3327941894531,267.6560974121094,20.65230941772461,78.1256103515625,24.68000030517578,219.86000061035156
2021-07-07,141.18173217773438,184.82899475097656,42.9035758972168,129.10914611816406,348.05865478515625,269.8442077636719,20.326290130615234,80.95610809326172,22.889999389648438,214.88333129882812
2021-07-08,139.8828582763672,186.57049560546875,42.99129867553711,128.2153778076172,343.2522277832031,267.42474365234375,19.858339309692383,80.4859390258789,23.079999923706055,217.60333251953125
2021-07-09,141.70899963378906,185.9669952392578,43.87579345703125,128.60992431640625,347.9892272949219,267.92596435546875,20.005504608154297,82.52651977539062,23.290000915527344,218.98333740234375
2021-07-12,141.11334228515625,185.92750549316406,44.38474655151367,129.592041015625,350.710205078125,267.32830810546875,20.46672821044922,81.8870620727539,22.950000762939453,228.56666564941406
2021-07-13,142.2266082763672,183.8679962158203,44.22575378417969,130.01934814453125,349.6476135253906,270.85650634765625,20.20481300354004,81.8776626586914,22.450000762939453,222.84666442871094
2021-07-14,145.6543731689453,184.08399963378906,44.00463104248047,131.09925842285156,345.218505859375,272.3313903808594,19.797222137451172,83.32173919677734,21.559999465942383,217.7933349609375
2021-07-15,145.00003051757812,181.55999755859375,43.616294860839844,130.28929138183594,342.0705261230469,270.90460205078125,18.92392349243164,81.39630126953125,21.469999313354492,216.86666870117188
2021-07-16,142.9590606689453,178.68150329589844,42.76926803588867,130.86399841308594,338.7934265136719,270.63470458984375,18.120471954345703,82.57611846923828,21.3700008392334,214.74000549316406
2021-07-19,139.11135864257812,177.47950744628906,42.549964904785156,128.29176330566406,334.6126708984375,267.02947998046875,18.737842559814453,82.0947494506836,21.540000915527344,215.4066619873047
2021-07-20,142.72463989257812,178.6595001220703,42.816776275634766,130.12554931640625,339.2899475097656,269.2562561035156,18.570463180541992,83.6803970336914,22.18000030517578,220.1666717529297
2021-07-21,141.9922332763672,179.25999450683594,43.76979064941406,131.61337280273438,343.8282775878906,271.2613220214844,19.366687774658203,84.65253448486328,22.520000457763672,218.42999267578125
2021-07-22,143.3594512939453,181.90150451660156,43.52400588989258,132.33595275878906,348.75384521484375,275.8304748535156,19.550275802612305,85.59637451171875,22.06999969482422,216.4199981689453
2021-07-23,145.07814025878906,182.83200073242188,44.14717483520508,136.7900390625,367.22479248046875,279.2333984375,19.514358520507812,82.76487731933594,21.809999465942383,214.4600067138672
2021-07-26,145.4980926513672,184.99099731445312,44.06401824951172,138.6049346923828,369.8762512207031,278.6356506347656,19.250947952270508,82.92532348632812,22.1299991607666,219.2066650390625
2021-07-27,143.3301239013672,181.3195037841797,43.43537139892578,135.77816772460938,365.258544921875,276.21612548828125,19.165138244628906,82.86869812011719,21.68000030517578,214.92666625976562
2021-07-28,141.58209228515625,181.51600646972656,43.64462661743164,135.36624145507812,370.69061279296875,275.9076232910156,19.45948028564453,82.28352355957031,22.559999465942383,215.66000366210938
2021-07-29,142.2266082763672,179.99600219726562,44.234886169433594,135.52407836914062,355.8343505859375,276.17755126953125,19.618127822875977,82.70826721191406,22.18000030517578,225.78334045410156
2021-07-30,142.44146728515625,166.37950134277344,44.35276794433594,134.21437072753906,353.828369140625,274.64483642578125,19.455486297607422,82.24575805664062,21.709999084472656,229.06666564941406
2021-08-02,142.1094207763672,166.57400512695312,44.2869758605957,134.9771728515625,349.5085754394531,274.55810546875,19.705923080444336,82.67991638183594,22.100000381469727,236.55667114257812
2021-08-03,143.90631103515625,168.31199645996094,44.47977066040039,135.26548767089844,348.8034362792969,276.7752380371094,19.770782470703125,84.69972229003906,22.239999771118164,236.5800018310547
2021-08-04,143.50592041015625,167.73599243164062,44.57206344604492,135.01588439941406,356.43023681640625,276.1872253417969,20.228759765625,84.99230194091797,22.299999237060547,236.97332763671875
2021-08-05,143.6133270263672,168.79949951171875,44.560184478759766,135.92056274414062,360.45208740234375,279.0887145996094,20.590946197509766,84.40711975097656,22.520000457763672,238.2100067138672
2021-08-06,142.92872619628906,167.2469940185547,44.35551071166992,136.015869140625,360.9884033203125,279.0309143066406,20.320552825927734,84.4920883178711,21.81999969482422,233.03334045410156
2021-08-09,142.8798065185547,167.093505859375,44.2869758605957,136.9746551513672,359.1015319824219,277.94158935546875,20.249710083007812,84.85074615478516,22.93000030517578,237.9199981689453
2021-08-10,142.4005889892578,166.03399658203125,44.06585693359375,137.06845092773438,358.6248779296875,276.1197204589844,19.891515731811523,84.60533905029297,22.920000076293945,236.663330078125
2021-08-11,142.65489196777344,164.60549926757812,44.183719635009766,136.6645050048828,357.4629821777344,276.6113586425781,19.655040740966797,84.59591674804688,22.350000381469727,235.94000244140625
2021-08-12,145.61831665039062,165.1750030517578,44.24860382080078,137.35928344726562,360.13433837890625,279.3682861328125,19.86058235168457,84.76580810546875,24.889999389648438,240.75
2021-08-13,145.8236846923828,164.69850158691406,44.42220687866211,137.3756561279297,360.6606750488281,282.29876708984375,20.142953872680664,85.30378723144531,24.899999618530273,239.05667114257812
2021-08-16,147.79934692382812,164.94949340820312,44.60312271118164,137.88186645507812,364.0172119140625,283.9856872558594,19.905481338500977,85.71907043457031,24.5,228.72332763671875
2021-08-17,146.88975524902344,162.09800720214844,43.739654541015625,136.2783660888672,355.9634704589844,282.5204772949219,19.414583206176758,85.84176635742188,23.969999313354492,221.90333557128906
2021-08-18,143.1438751220703,160.06100463867188,42.85149002075195,135.5533447265625,352.98431396484375,280.79168701171875,18.997516632080078,83.94465637207031,25.280000686645508,229.663330078125
2021-08-19,143.47642517089844,159.3874969482422,43.268165588378906,135.89425659179688,352.65655517578125,286.62518310546875,19.75381851196289,83.72759246826172,24.15999984741211,224.49000549316406
2021-08-20,144.93368530273438,159.99749755859375,43.41801452636719,137.4064178466797,356.8771057128906,293.9556884765625,20.769548416137695,83.94465637207031,24.010000228881836,226.75332641601562
2021-08-23,146.4202880859375,163.2935028076172,44.083213806152344,140.0491180419922,360.82952880859375,294.23577880859375,21.909000396728516,84.11457061767578,24.81999969482422,235.43333435058594
